Primary_id,Primary_type,Secondary_id,Secondary_type,Secondary_relation,Title,Author,Edition,Collection,fulltext_read,fulltext_search,image,Volumes,Notes,ChineseTime,Time,OpenAccess,URL
ff808081552b2f51015543b71c3a29f0,zhonghuajingdian,,,,教坊記,(唐)崔令欽-撰;吴企明-點校,2012年3月北京中華書局,教坊；藝人,y,y,y,,本書不分卷，是唐人崔令欽所撰的具有較高文獻價值的筆記。作者本人熟悉教坊中的人與事，因而記事真切可信。該書記述唐開元時代教坊制度、藝人軼事，著録教坊曲名324個，樂曲之内容及起源，保存了唐代樂曲的豐富資料，是研究唐代音樂、百戲的重要原始資料，對我國音樂史、戲劇史、詞史的研究，都有重要意義。此次整理選用影明抄本《古今逸史》本作底本，參校以《説郛》涵芬樓本、述古堂藏明抄本、《古今説海》本、《唐代叢書》本等版本，也參考了王讜《唐語林》所采入的部分，并從曾慥《類説》等書中輯出若干條目放入附録。,,2012,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543b71c3a29f0
ff808081552b2f51015543b873b22a9a,zhonghuajingdian,,,,樂府雜録,(唐)段安節-撰;吴企明-點校,2012年3月北京中華書局,音樂；歌舞；戲,y,y,y,,本書不分卷，是繼《教坊記》之後又一部研究唐代音樂、歌舞、雜戲的重要著作。本書共收38條，首列“樂部”9條，次列“歌舞俳優”3條，次列“樂器”13條，次列“樂曲”12條，最後列五音二十八調圖，記載唐代的樂部、歌舞、雜戲、樂器、樂曲以及樂律宫調，也兼及著名藝人的姓名、專長及其軼事。此次整理以《百川學海》本爲底本，參校《説郛》本、《古今説海》本、《唐代叢書》本、《四庫全書》本和《守山閣叢書》本，也據《太平御覽》等書加以補正。,,2012,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543b873b22a9a
ff808081552b2f51015543b795412a2c,zhonghuajingdian,,,,次柳氏舊聞,(唐)李德裕-撰;吴企明-點校,2012年3月北京中華書局,史實\唐；逸聞軼事,y,y,y,,本書不分卷，是唐人李德裕撰寫的具有較高文獻價值的筆記。該書記載高力士所述唐玄宗宫中事，目前存十七條。此次整理以《顧氏文房小説》本作底本，參校《唐代叢書》本、《説郛》本、《説庫》本、《古今説部叢書》本等，也參校王讜《唐語林》所收條目。而從《説郛》宛委山堂本中輯出的條目附于本書之後，以便讀者。,,2012,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543b795412a2c
ff808081552b2f51015543b80af52a66,zhonghuajingdian,,,,開天傳信記,(唐)鄭綮-撰;吴企明-點校,2012年3月北京中華書局,史實\唐；逸聞軼事,y,y,y,,本書1卷，是唐人鄭綮撰寫的筆記。本書記載開元天寶間逸聞軼事30餘條，涉及朝廷政事、宫掖秘事、社會風情、世態習尚、文學音樂等，可補史載之缺失。此次整理以武進陶氏刊行《百川學海》本爲底本，參校以明覆宋本《百川學海》本、《唐代叢書》本、《歷代小史》本等，也據王讜《唐語林》《太平廣記》等書所引録條目校補。,,2012,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543b80af52a66
ff808081552b2f5101554378afca4db9,zhonghuajingdian,,,,玉光劍氣集,(清)張怡-撰;魏連科-點校,2006年8月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書31卷，是明末清初人張怡仿《世説新語》體撰寫的筆記《玉光劍氣集》的最新整理本。該書分帝治、臣謨、法象、國是等31門，資料則大部采自記述明代史事的各種史書，搜集面廣，内容豐富，尤以明代筆記雜著爲大宗，可以視爲明代筆記雜著的集成。另一來源則是作者輯友朋的親身經歷見聞，是彌足珍貴的第一手資料。此書由稿本整理而成，整理者魏連科先生不僅對全書分段標點，更調整卷次，新編目録，卷首則列作者傳記，較爲完善。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f5101554378afca4db9
ff808081552b2f51015543c142863e32,zhonghuajingdian,,,,鏡湖自撰年譜,(清)段光清-撰;中國科學院安徽分院社科所歷史室-整理,1960年2月北京中華書局,段光清；傳記；年譜；太平天國,y,y,y,,本書1册，是清道光至同治年間長期擔任浙江中下層官吏的段光清的自撰年譜，年譜詳盡記載了鴉片戰争以後和太平天國革命時期的浙江情况，對當地的商業、海運、租税的記載也頗有價值，是研究近代史的重要參考資料。此次整理由中國科學院安徽分院哲學社會科學研究所歷史研究室據段光清後人捐贈的年譜原本，删去其中關于生活瑣事、吹嘘“政績”和封建迷信部分，校點整理而成，原稿約十七萬字，現删節約六萬字。,,1960,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543c142863e32
ff808081552b2f51015543c0c8913be0,zhonghuajingdian,,,,漏網喁魚集,(清)柯悟遲-撰;祁龍威-校注,1959年12月湖北中華書局,史實\清；逸聞軼事,y,y,y,,本書1册，常熟東鄉横塘市柯某（名佚，自署悟遲老人）作，所記爲太平天國時期江浙地區的社會經濟狀况以及太平天國建立後所制定的土地政策在常熟等地區的實施情况，對于研究太平天國史有一定的參考價值。本書只有虞山俞氏抄本1卷，107頁，5萬餘字。此次整理即以此爲底本，祁龍威先生爲之校注。,,1959,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543c0c8913be0
ff808081552b2f51015543c105383d15,zhonghuajingdian,,,,海角續編,(清)陸筠-撰;祁龍威-校注,1959年12月湖北中華書局,史實\清；逸聞軼事,y,y,y,,本書不分卷，是清人陸筠所撰寫的史料筆記。該書專門記載太平軍在常熟的情形，雖然對太平軍多譏詆之詞，但可供參考之處尚多。此次整理由祁龍威先生據己藏之傳寫本點校而成，選擇性地保存了辛叟之批注，并删去正文福山總兵良馬一條及陸筠自序，與内容相似的《漏網喁魚集》合印刊行。本書出版將有益于推進太平天國史的研究。,,1959,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543c105383d15
ff808081552b2f51015543a923d32050,zhonghuajingdian,,,,香草校書,(清)于鬯-著,1984年8月北京中華書局,學術\清；經史考證,y,y,y,,本書60卷，是清人于鬯在閲讀經部書籍時寫下的學術考訂筆記。其内容有對古代典章制度的考證，古書古句的分析，難字難詞的通假訓詁等，涉及“十三經”《大戴禮記》《説文》等多種古籍，内容豐富，考辨詳密。此次整理以光緒二十九年刊本爲底本，從上海圖書館藏手抄本補入43至51卷及54卷。,,1984,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543a923d32050
ff808081552b2f51015543a85d4e1ff2,zhonghuajingdian,,,,香草續校書,(清)于鬯-著;張華民-點校,1963年3月北京中華書局,學術\清；經史考證,y,y,y,,本書22卷，是清人于鬯校讀子書時寫的讀書札記。其内容涉及《老子》《管子》等十五種書，内容包括校勘、句讀、字音、詞義以及文意的考訂疏解等。此次根據上海圖書館藏張以誠的抄本整理而成，供專業工作者研究參考。,,1963,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543a85d4e1ff2
ff808081552622b101552a58bada0ac4,zhonghuajingdian,,,,讀書偶記,(清)趙紹祖-撰;趙英明-點校;王懋明-點校,1997年1月北京中華書局,學術\清；經史考證,y,y,y,,《讀書偶記》8卷，是清趙紹祖所撰的學術筆記。本書内容是他的讀書心得，經、史、子、集，靡不論列，對長期聚訟紛紜的問題精研深考且多有發明。此次整理，以道光甲申古墨齋本爲底本，參校民國十七年上海文瑞樓書局、北平直隸書局影印本。,,1997,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552622b101552a58bada0ac4
ff808081552622b101552a5bb5b80de5,zhonghuajingdian,,,,消暑録,(清)趙紹祖-撰;趙英明-點校;王懋明-點校,1997年1月北京中華書局,學術\清；經史考證,y,y,y,,《消暑録》1卷，是清趙紹祖所撰的學術筆記。内容是對前人筆記中的舛訛疏失進行研索縷析、勘誤補遺。作者學識宏富，見地頗高，旁徵博引，剖析精微，在考訂前人疏誤的同時，多有創獲。此次整理采用光緒丁亥十三年小古墨齋重刊本，并根據文意擬定標題，以方便讀者。,,1997,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552622b101552a5bb5b80de5
ff808081552b2f510155439056607a99,zhonghuajingdian,,,,越縵堂讀書記,(清)李慈銘-撰;由雲龍-輯,2006年9月北京中華書局,學術\清；經史考證；古籍題跋,y,y,y,,本書不分卷，是從清季李慈銘《越縵堂日記》《越縵堂日記補》中輯録有關讀書札記的部分編成的學術筆記。輯録部分是李氏日記中較有價值的部分，反映了他的學問成就。此整理本分爲哲學思想、政治社會經濟、歷史、地理、科學技術、軍事、語言文字、文學、藝術、宗教、綜合參考、札記等十二類分别編排，清晰明瞭。此書最初于1959年由商務印書館出版，1963年中華書局重印，2006年再版。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f510155439056607a99
ff808081552b2f51015543af0cf325dd,zhonghuajingdian,,,,鍾山札記,(清)盧文弨-撰　;楊曉春-點校,2010年3月北京中華書局,學術\清；經史考證,y,y,y,,本書4卷，是清代乾隆時期著名學者盧文弨生前編訂刊刻的學術筆記，代表了盧文弨的學術水平。本書共一百四十九條，多是刊正、解釋經史子集四部典籍文字的内容，尤以先秦典籍居多，多處論及古代文獻的體例，還有條目則是解釋名物制度的。而間或也有盧氏論整理古籍的心得，也值得學者重視。此次整理以《續修四庫全書》影印抱經堂本爲底本，校以民國十二年直隸書局影印本。,,2010,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543af0cf325dd
ff808081552b2f51015543aae4dc213a,zhonghuajingdian,,,,龍城札記,(清)盧文弨-撰　;楊曉春-點校,2010年3月北京中華書局,學術\清；經史考證,y,y,y,,本書3卷，是清代乾隆時期著名學者盧文弨的學術筆記。本書共五十四條，多是刊正、解釋經史子集四部典籍文字的内容，尤以先秦典籍居多，還有些條目則是解釋名物制度的，值得學者重視。此次整理以《續修四庫全書》影印抱經堂本爲底本，校以民國十二年直隸書局影印本。,,2010,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543aae4dc213a
ff808081552b2f51015543acd5002244,zhonghuajingdian,,,,讀史札記,(清)盧文弨-撰　;楊曉春-點校,2010年3月北京中華書局,史評\清；讀史札記,y,y,y,,本書3卷，是後人輯録的乾隆時期著名學者盧文弨的讀史學術筆記。盧文弨是清代乾嘉時的著名學者，本書收入其代表性學術筆記三種，多是考訂古代典籍的内容，對古代文獻的體例與名物制度也多有涉及，該書共五十七條，主要校正《漢書》《魏書》《北史》《南史》等正史文字，指出其中叙述不當之處，盧氏普遍利用文集中的神道碑、墓志銘以及實録、筆記等各類文獻來比勘的方法，對今天治史者還有一定意義。此次整理以《續修四庫全書》影印《聚學軒叢書》本爲底本，核對部分引文，并爲之編訂目録，以方便讀者研究。,,2010,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015543acd5002244
ff808081552b2f510155437a00375916,zhonghuajingdian,,,,陔餘叢考,(清)趙翼-撰,1963年4月北京中華書局,學術\清；經史考證,y,y,y,,本書43卷，是清代著名學者趙翼所撰的讀書札記。該書不分門目，編次以類相從，涉及經義、史學、掌故、藝文、紀年、官制、科舉、風俗名義等内容。其考證頗能綜貫異説，明辨源流，是具有重要參考價值的研究資料。整理本據乾隆庚戌（1790）湛貽堂刊本斷句，商務印書館1957年出版後，1963年中華書局重印。,,1963,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f510155437a00375916
ff808081554d7e3301555124f11d0dea,zhonghuajingdian,,,,小腆紀年附考,(清)徐鼒-撰;王崇武-點校,1957年5月北京中華書局,史實\晚明,y,y,y,,本書20卷，清中期學者徐鼒所撰的編年體南明史書。該書仿春秋綱目，以年月爲序，記載崇禎及福唐桂魯四王史事，起于明崇禎十七年甲申（1644）正月，訖于清康熙二十二年癸亥（1683）八月，爲滿清開國史的研究提供了重要的參考資料。此次整理以清咸豐十一年原刊本爲底本，參校光緒四年北京龍威閣刊本及光緒十二年日本中國使館鉛印本，改正因避諱、竄改、貶損其他民族等情况而産生的别字，紀年改干支爲陰曆，以便省覽。,,1957,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e3301555124f11d0dea
ff808081552b2f510155429cf31a0408,zhonghuajingdian,,,,世本八種,(漢)宋衷-注;(清)秦嘉謨 等-輯,2008年8月北京中華書局,雜史\先秦；傳記,y,y,y,,《世本》是先秦重要的史籍之一，原本已佚，歷代學者對其作了大量的輯注工作，尤其是清代學者。1957年商務印書館將清人王謨、孫馮翼、陳其榮、秦嘉謨、張澍、雷學淇、茆泮林、王梓材等八人的《世本》輯本加以排印、校勘、彙集，整理出版了《世本八種》。此書久未重印，爲滿足讀者的需要，此次據商務印書館1957年版影印出版。,,2008,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f510155429cf31a0408
ff808081552b2f51015542a7367e0933,zhonghuajingdian,,,,蘇軾文集,(宋)蘇軾-撰;(明)茅維-編;孔凡禮-點校,1986年3月北京中華書局,文學\宋；蘇軾\詩文集,y,y,y,,本書73卷，北宋著名文學家蘇軾文集的最新整理本，附録序跋、佚文彙編及篇目索引。此次整理以卷首冠以項煜序的《東坡先生全集》七十五卷本爲底本，校以國家圖書館藏宋刊《東坡集》《東坡後集》《應詔集》，《四部叢刊》初編影印烏程張氏、南海潘氏合藏宋刊本等9種本子，還用金石碑帖、宋人詩文注中、宋元人别集筆記中徵引和附録文字以及近人、今人的校勘記等資料校勘。,,1986,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015542a7367e0933
ff808081552b2f51015542a2f7ad0713,zhonghuajingdian,,,,彙校詳注關漢卿集,(元)關漢卿-著;藍立蓂-校注,2006年10月北京中華書局,文學\元；曲總集,y,y,y,,本書不分卷，是“元曲四大家”之首關漢卿的作品集。該書收録了現存全部關氏作品，計雜劇二十一種（含殘劇三），散曲小令五十七首、套數十四套（含殘套二）。雜劇排列次序按天一閣本《録鬼薄》。此次整理，所録關氏每劇每曲均選年代最早的本子爲底本，以稍晚時期的其他本子作校本，并參以清代、民國以來有代表性的諸家校本、注本，詳加校勘，力圖恢復關氏著作的本來面目，成此目前最勝本。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f51015542a2f7ad0713
ff808081558019fe015580301b691460,zhonghuajingdian,,,,李商隱文編年校注,(唐)李商隱-著;劉學鍇-校注;余恕誠-校注,2002年3月北京中華書局,文學\晚唐；劉學鍇\詩文集,y,y,y,,本書共5册，爲存世李商隱文之編年校注本。本書文字校勘以清編《全唐文》爲底本，以《文苑英華》《唐文粹》參校，并吸收徐樹榖、徐炯所撰《李義山文集箋注》10卷，馮浩《樊南文集詳注》8卷，錢振倫、錢振常《樊南文集補編》12卷，張采田《玉谿生年譜會箋》和岑仲勉《玉谿生年譜會箋平質》等諸家意見，所收之文按寫作年月先後編次，爲李商隱研究整理了重要資料。,,2002,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081558019fe015580301b691460
ff808081552b2f5101554225a10947c9,zhonghuajingdian,,,,楊萬里集箋校,(宋)楊萬里-撰;辛更儒-箋校,2007年9月北京中華書局,文學\宋；楊萬里\詩文集,y,y,y,,本書133卷，附録1卷。此次整理以《四部叢刊》影宋本爲底本，以汲古閣明抄本、文淵閣《四庫全書》抄本爲校本。詩集部分還參校了淳熙至紹熙遞刻單行詩集本七集。辛更儒教授旁徵博引，在人物源流、地理形勝、制度沿革、史實考辨等方面用力頗深，更前往楊萬里故鄉實地查考，以闡釋、證實或補充、校正原作詩文的宗旨及寫作背景，爲研究楊萬里及其著作提供必要的資據。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f5101554225a10947c9
ff8080815556d70f015558951e5a225c,zhonghuajingdian,,,,岑嘉州詩箋注,(唐)岑參-撰;廖立-箋注,2004年9月北京中華書局,文學\唐；岑參\詩文集,y,y,y,,本書7卷，岑參詩歌的最新整理本。箋注者以明正德十五年濟南刊7卷本《岑嘉州詩》爲底本，卷次一仍其舊，删其竄入詩2首（入附録），補遺缺6首，并以賦、文、序附後。參校本有半部宋刊《岑嘉州詩》，8卷影宋明抄本《岑嘉州詩》，明刊黑口7卷本《岑嘉州詩》等。《文苑英華》《唐百家詩選》《唐詩紀》等所收岑詩亦作參考。本箋注于本事、年代、背景、用語出典之外，對題旨則不闡發。書末附評論資料及《岑參年譜》，以便于讀者。,,2004,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff8080815556d70f015558951e5a225c
ff808081552b2f510155428e0abe7c85,zhonghuajingdian,,,,沈佺期集校注,(唐)沈佺期-撰;陶敏-校注;易淑瓊-校注,2001年11月北京中華書局,文學\唐；沈佺期\詩文集,y,y,y,,本書2册，初唐著名詩人沈佺期、宋之問詩文作品的首次編年注釋本。其中，沈集5卷，宋集8卷，各有附録，是目前沈宋二人文集最好的整理本。沈集詩以王廷相刊《沈佺期詩集》爲底本，文以上海圖書館藏清抄《沈雲卿文集》爲底本，以清抄本爲主校本；宋集詩以崦西精舍本《宋之問集》爲底本，文以《全唐文》爲底本。作者還參考了唐宋至明初總集、類書等資料。詩文分體編年，無法編年者則附于各體之後。注釋詳于歷史背景、人物交游、名物典故等，略于語詞訓釋；作品繫年、真僞考證均見于該篇首條注中。本書最後附録沈宋簡譜及唐人評論，供讀者參考。,,2001,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f510155428e0abe7c85
ff808081552b2f5101554293e0d57f77,zhonghuajingdian,,,,宋之問集校注,(唐)宋之問-撰;陶敏-校注;易淑瓊-校注,2001年11月北京中華書局,文學\唐；宋之問\詩文集,y,y,y,,本書2册，沈集5卷，宋集8卷，各有附録，是目前沈宋二人文集最好的整理本。沈集詩以王廷相刊《沈佺期詩集》爲底本，文以上海圖書館藏清抄《沈雲卿文集》爲底本，以清抄本爲主校本；宋集詩以崦西精舍本《宋之問集》爲底本，文以《全唐文》爲底本。另外，整理時，作者還參考了唐宋至明初總集、類書等資料。詩文分體編年，無法編年者則附于各體之後。注釋詳于歷史背景、人物交游、名物典故等，略于語詞訓釋；作品繫年、真僞考證均見于該篇首條注中。本書最後附録沈宋簡譜及唐人評論，供讀者參考。,,2001,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f5101554293e0d57f77
ff8080815556d70f015558a290f03516,zhonghuajingdian,,,,清真集校注,(宋)周邦彦-著;孫虹-校注;薛瑞生-訂補,2007年4月北京中華書局,文學\宋；周邦彦\詩文集,y,y,y,,本書是对周邦彦“清真詞”編年、校訂、注釋、評論、考訂的集成之作，對學術研究和文學欣賞有重要參考價值。本書以考證文章《清真事迹新證》弁前，正文各詞下列校記、注釋、考證、集評四目，有紀事者，于“考證”下另標“紀事”。書後附録有存目詞，僞詞，清真編年詞一覽表，傳記，王國維《清真先生遺事》，陳思《清真居士年譜》，序跋題識等。本書以大鶴山人鄭文焯校《清真集》二卷本爲底本，參校影刊宋金元明本、《明紅絲欄抄本百家詞》、毛晉汲古閣本、阮元《宛委别藏》抄本等，參考《宋六十名家詞》毛扆勘校本、《欽定宋詞》等書而成。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff8080815556d70f015558a290f03516
ff8080815556d70f015559425f3d0eec,zhonghuajingdian,,,,韋應物詩集繫年校箋,(唐)韋應物-撰;孫望-校箋,2002年3月北京中華書局,文學\唐；韋應物\詩文集,y,y,y,,本書9卷，中唐著名詩人韋應物詩集的整理本。是書由南京師範大學孫望教授整理，以《四部叢刊》影印明嘉靖間華雲刻《韋江州集》爲底本，參校宋刊書棚本《韋應物集》、元刊麻沙本《韋蘇州集》、清項絪玉淵堂刻本等七種本子，按韋氏生平履歷，自洛陽縣丞時期至蘇州刺史時期，依次編年。而詩篇作年無確考的，則輯爲一卷，列于最後。每篇箋注之後，附録部分前人評語，供讀者參考。本書的出版爲韋應物的研究提供了一個較好的基礎。,,2002,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff8080815556d70f015559425f3d0eec
ff808081554d7e33015550bf4ca45f0a,zhonghuajingdian,,,,讀杜心解,(唐)杜甫-著;(清)浦起龍-撰,1961年10月北京中華書局,文學\清；杜甫\詩文集,y,y,y,,本書爲杜甫詩歌的講解本。作者參考自宋至清歷代各家的杜詩注本，關注詩作的歷史背景，考核史實，加以抉擇，發揮獨自見解。此整理本以清雍正年間浦氏宁我齋自刊本爲底本，加以點校。,,1961,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e33015550bf4ca45f0a
ff808081558019fe01558031841a159d,zhonghuajingdian,,,,蘇軾詞編年校注,(宋)蘇軾-著;鄒同慶-校注;王宗堂-校注,2007年10月北京中華書局,文學\北宋；蘇軾\詞集,y,y,y,,本書以明吴訥編《東坡詞》爲底本，利用近人研究成果，對蘇軾詞作了全面校勘和編年。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081558019fe01558031841a159d
ff808081554d7e3301555074a7263d70,zhonghuajingdian,,,,蘇轍集,(宋)蘇轍-著;陳宏天-點校;高秀芳-點校,1990年8月北京中華書局,文學\宋；蘇轍\詩文集,y,y,y,,本書以明萬曆年間清夢軒刻本《欒城集》《欒城後集》《欒城三集》《應詔集》爲底本，以北圖所藏明嘉靖二十年蜀藩朱讓栩刻《欒城集》《蘇文定公文集》等宋殘本爲主要校本，對全書加以標點校勘，書後附收劉尚榮撰《蘇轍佚著輯考》。,,1990,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e3301555074a7263d70
ff808081552b2f510155485efdf930dd,zhonghuajingdian,,,,王船山詩文集,(清)王夫之-著,1962年11月北京中華書局,文學\清；王夫之\詩文集,y,y,y,,本書據清同治四年（1865）金陵刻本、清光緒十三年（1877）衡陽補刻本和1933年上海太平洋書店印本整理排印。,,1962,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081552b2f510155485efdf930dd
ff808081554d7e3301555247505171ee,zhonghuajingdian,,,,船山詩草,(清)張問陶-撰,1986年1月北京中華書局,文學\清；張問陶\詩文集,y,y,y,,張問陶號“船山”，清中期著名詩人，後人對其有“青蓮再世”的評價。本書收録其詩作3000餘首，還輯録散見于各類書中的有關作者的軼事資料附後。,,1986,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e3301555247505171ee
ff808081554d7e33015551884e463dca,zhonghuajingdian,,,,洪亮吉集,(清)洪亮吉-撰;劉德權-點校,2001年10月北京中華書局,文學\清；洪亮吉\詩文集,y,y,y,,洪亮吉是清代著名學者、文學家，精通經學、文學、輿地之學，一生著作宏富，編爲《北江全集》，計220卷。此書點校其中詩文88卷，書後附有傳記、序跋等資料。,,2001,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e33015551884e463dca
ff808081554d7e33015551f5f96a241d,zhonghuajingdian,,,,張耒集,(宋)張耒-撰;李逸安-點校;孫通海-點校;傅信-點校,1990年7月北京中華書局,文學\宋；張耒\詩文集,y,y,y,,張耒是北宋晚期重要的文學家。本書係張耒的詩文合集，整理者以《柯山集》爲底本，參校《宛丘先生文集》《張右史文集》《張文潜文集》等多種抄本、刻本，共收詩文2700多篇。書末附有張耒年譜、傳記和序跋資料以及篇目索引。,,1990,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e33015551f5f96a241d
ff808081554d7e330155527db6401525,zhonghuajingdian,,,,陳與義集,(宋)陳與義-撰;吴書蔭-點校;金德厚-點校,2007年9月北京中華書局,文學\宋；陳與義\詩文集,y,y,y,,本書是兩宋之交著名詩人陳與義的詩、詞、賦、文的合集。此次整理以宋人胡稚的箋注本（《簡齋詩集》30卷附《無住詞》1卷）爲底本，并附“外集”以及點校者收集整理的有關陳與義的研究資料。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e330155527db6401525
ff808081554d7e3301555293976b1f68,zhonghuajingdian,,,,張説集校注,(唐)張説-著;熊飛-校注,2013年11月北京中華書局,文學\唐；張説\詩文集,y,y,y,,《張説集校注》，30卷，唐張説撰。張説爲唐初政治家、詩人，歷仕武后、中宗、睿宗、玄宗四朝，“三登左右相，三作中書令”極其顯赫。與政治地位地位相映的是其文學地位，以詩爲例，今存作品350餘首，是入唐以來存作品最多的，當時士子無不以出此公門下爲榮。因爲作品中有相當量的酬唱之作，加之宦名所掩，後代選家多不留意。但在寫景紀行、謫宦生涯、羈旅情懷、邊塞征戰等盛唐詩歌題材方面，張説都有涉及，隱然已擺脱宫廷文學頌美的習氣，抒發出了自己的真情實感，開盛唐先聲。詩歌之外，文章、傳奇等方面張説也有突出表現，整理張集實有必要。此次整理以號稱“最爲完善”的清東武李氏研録山房寫本《張説之文集》爲底本，從25卷本、30卷本、詩集本、總集選集本等四大系統中選擇善本爲參校本。校注詳實可靠。,,2013,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e3301555293976b1f68
ff808081554d7e330155511d23e30a44,zhonghuajingdian,,,,曲品校注,(明)吕天成-撰;吴書蔭-校注,2006年7月北京中華書局,曲\明；目録；作品品級,y,y,y,,本書是明代戲劇家撰寫的戲曲理論專著。作者仿效《詩品》《詞品》《畫品》等論著，對傳奇作家作品做了品級劃分和評題。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e330155511d23e30a44
ff808081554d7e33015550dff85b6dfd,zhonghuajingdian,,,,升庵詩話新箋證,(明)楊慎-撰;王大厚-箋證,2008年12月北京中華書局,文學\明；文學理論；詩文評,y,y,y,,本書箋證以《升庵外集》12卷爲主，據《函海》本《升庵詩話》及有關《詩話》各本參校；在原有箋證基礎上重加新箋，于原箋所未及或已箋而未盡者，皆盡力窮探其本源，注明其出處。,,2008,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e33015550dff85b6dfd
ff808081554d7e33015551197eb3089e,zhonghuajingdian,,,,藝概注稿,(清)劉熙載-撰;袁津琥-校注,2009年5月北京中華書局,文學\清；文學理論；詩文評,y,y,y,,《藝概》是晚清著名學者劉熙載所撰寫的一部重要的文藝理論批評著作。此次整理，以同治十二年（1873）刻本爲底本。注釋以箋明典故引文出處爲主。,,2009,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e33015551197eb3089e
ff808081555954e401555d16e14f7d0c,zhonghuajingdian,,,,列朝詩集,(清)錢謙益-撰集;許逸民-點校;林淑敏-點校,2007年9月北京中華書局,文學\清；詩總集,y,y,y,,明詩選本，清初錢謙益編選。《列朝詩集》編定于明清之際，選録明代278年間的詩作，共81卷，入選詩人1600餘家。全書總分爲甲、乙、丙、丁4集，另外，帝王的詩置于卷首爲“乾集”，僧道、婦女、宗室和域外詩列于卷末爲“閏集”，元末明初的詩則編在乾集後爲“甲集前編”。可用以與其他時代的詩歌總集配套使用，從而全面瞭解中國詩歌發展的整體脉絡。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081555954e401555d16e14f7d0c
ff808081554d7e3301555125c50e0e4b,zhonghuajingdian,,,,全唐五代詞,曾昭岷-編撰;曹濟平-編撰;王兆鵬-編撰;劉尊明-編撰,1999年12月北京中華書局,文學\歷代；詞總集,y,y,y,,本書係今人編撰的唐五代詞作總集，分正、副兩編，正編主要收録倚聲制詞之曲子詞，副編則收録屬詩屬詞歷代有争議的作品及詞籍載録而可考爲被采入樂的聲詩等，并附宋元人依托唐五代人物之鬼仙詞。書内附設“作家小傳”“版本校勘”“作品本事”“作家作品考辨”諸項。,,1999,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081554d7e3301555125c50e0e4b
