Primary_id,Primary_type,Title,Author,Edition,Collection,Notes,Volumes,Fulltext_Read,Fulltext_Search,Fulltext_Download,Image,OpenAccess,year_start,year_end,URL,Call number,Hollis
HYLRarebooks_6641,HYLRarebooks,雲間三子新詩合稿 :九卷 ,"陳子龍, 李雯, 宋徴輿同撰 ; 夏完淳編錄.","時間:清初 i.e. between 1644 and 1735,地點:China ,出版者:s.n.",集部,九行十八字.,2 v.,n,n,n,y,y,1644.0,1735.0,http://nrs.harvard.edu/urn-3:FHCL:13910130,T/5241.28/7910,8070494
HYLRarebooks_6642,HYLRarebooks,徐孝穆全集 :六卷 ,徐陵撰 ; 吳兆宜箋注.,"時間:清康熙戊辰 27年, 1688,地點:China ,出版者:吳郡寶翰樓",集部,"扉頁題: 箋注徐孝穆集.;; Seals: ""葉德輝煥彬甫藏閱書"", ""沈氏山樓藏書記"" [... et al.].",2 v.,n,n,n,y,y,1688.0,1688.0,http://nrs.harvard.edu/urn-3:FHCL:13946630,T/5276/233,8070497
HYLRarebooks_6643,HYLRarebooks,李太白文集 :三〇卷 ,[李白@CBDB@32540]撰.,"時間:康熙56 (1717),地點:China ,出版者:吳門繆日芑雙泉草堂",集部,十一行二〇字.;; 仿元豐三年[1080]臨川晏氏刋本.,8 v.,n,n,n,y,y,1717.0,1717.0,http://nrs.harvard.edu/urn-3:FHCL:14332779,T/5298/2264,8070499
HYLRarebooks_6644,HYLRarebooks,釋冰書 :一卷 ,孫汧如撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564846,T/9100/5494/(2),8070500
HYLRarebooks_6645,HYLRarebooks,皺水軒詞筌 :一卷 ,賀裳撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564846,T/9100/5494/(2),8070502
HYLRarebooks_6646,HYLRarebooks,六硏齋二筆 :一卷 ,李日華撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564846,T/9100/5494/(2),8070504
HYLRarebooks_6647,HYLRarebooks,陳子旅書 :一卷 ,陳璜撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564837,T/9100/5494/(3),8070505
HYLRarebooks_6648,HYLRarebooks,客坐贅語 :一卷 ,[顧起元@CBDB@133653]輯.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564837,T/9100/5494/(3),8070511
HYLRarebooks_6649,HYLRarebooks,强聒錄 :一卷 ,彭堯諭撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564837,T/9100/5494/(3),8070512
HYLRarebooks_6650,HYLRarebooks,"人譜 :正篇二卷, 續篇二卷, 訟過法, 改過說 ",[劉宗周@CBDB@34748]撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564847,T/9100/5494/(4),8070514
HYLRarebooks_6651,HYLRarebooks,三十五忠詩 :一卷 ,[孫承宗@CBDB@63882]撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564847,T/9100/5494/(4),8070515
HYLRarebooks_6652,HYLRarebooks,漁談 :一卷 ,郭欽華撰.,"時間:清康熙庚寅 49年, 1710,地點:China ,出版者:大梁周氏家刊本",叢部,,1 v.,n,n,n,y,y,1710.0,1710.0,http://nrs.harvard.edu/urn-3:FHCL:26564847,T/9100/5494/(4),8070516
HYLRarebooks_6653,HYLRarebooks,經史鈔 :十種 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,"八行十八字, 上欄十六行五字.",24 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24851895,T/9100/258,8072473
HYLRarebooks_6654,HYLRarebooks,周易 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,2 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24851895,T/9100/258/(1-2),8072475
HYLRarebooks_6655,HYLRarebooks,詩經 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,2 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24851886,T/9100/258/(5-6),8072477
HYLRarebooks_6656,HYLRarebooks,春秋 ,徐舆喬輯 ; 譚尚忠增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,6 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24998880,T/9100/258/(7-12),8072478
HYLRarebooks_6657,HYLRarebooks,禮記 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,4 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24998883,T/9100/258/(13-16),8072479
HYLRarebooks_6658,HYLRarebooks,國語 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,1 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24998876,T/9100/258/(17),8072480
HYLRarebooks_6659,HYLRarebooks,戰國策 ,徐舆喬輯 ; 譚尚忠增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,1 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24998886,T/9100/258/(18),8072481
HYLRarebooks_6660,HYLRarebooks,史記 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,2 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24998879,T/9100/258/(19-20),8072482
HYLRarebooks_6661,HYLRarebooks,漢書 ,徐舆喬輯 ; 譚尚忠增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,3 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24998869,T/9100/258/(21-23),8072483
HYLRarebooks_6662,HYLRarebooks,後漢書 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,1 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24998881,T/9100/258/(24),8072484
HYLRarebooks_6663,HYLRarebooks,經史全書 :[二八卷] ,[邵寶@CBDB@34580]撰.,"時間:清康熙癸丑 12年, 1673 重刊.,地點:China ,出版者:s.n.",叢部,"十行, 二〇字.",5 v.,n,n,n,y,y,1673.0,1673.0,http://nrs.harvard.edu/urn-3:FHCL:27123603,T/9115/1238,8072486
HYLRarebooks_6664,HYLRarebooks,簡端錄 :十二卷 ,[邵寶@CBDB@34580]撰.,"時間:清康熙癸丑 12年, 1673 重刊.,地點:China ,出版者:s.n.",叢部,,2 v.,n,n,n,y,y,1673.0,1673.0,http://nrs.harvard.edu/urn-3:FHCL:27123603,T/9115/1238/(1-2),8072488
HYLRarebooks_6665,HYLRarebooks,學史 :十三卷 ,[邵寶@CBDB@34580]撰.,"時間:清康熙癸丑 12年, 1673 重刊.,地點:China ,出版者:s.n.",叢部,,2 v.,n,n,n,y,y,1673.0,1673.0,http://nrs.harvard.edu/urn-3:FHCL:27123609,T/9115/1238/(3-4),8072489
HYLRarebooks_6666,HYLRarebooks,左觿 :一卷 ; 定性書說 一卷 ; 容春堂雜鈔 一卷 ,[邵寶@CBDB@34580]撰.,"時間:清康熙癸丑 12年, 1673 重刊.,地點:China ,出版者:s.n.",叢部,,1 v.,n,n,n,y,y,1673.0,1673.0,http://nrs.harvard.edu/urn-3:FHCL:27123605,T/9115/1238/(5),8072490
HYLRarebooks_6667,HYLRarebooks,春浮園集 :八種 ,[蕭士瑋@CBDB@88407]撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.;; Seals: ""長白毓本務旃甫圖書記"", ""選夢樓"".",9 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124958,T/9115/4241,8072505
HYLRarebooks_6668,HYLRarebooks,"春浮園文集 :二卷, 附錄 一卷 ",[蕭士瑋@CBDB@88407]撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.",2 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124958,T/9115/4241/(1-2),8072506
HYLRarebooks_6669,HYLRarebooks,深牧菴日涉錄 :一卷 ,[蕭士瑋@CBDB@88407]撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.",1 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124971,T/9115/4241/(3),8072507
HYLRarebooks_6670,HYLRarebooks,蕭齋日紀 :一卷 ,[蕭士瑋@CBDB@88407]撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.",1 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124971,T/9115/4241/(3),8072508
HYLRarebooks_6671,HYLRarebooks,春浮園偶錄 :二卷 ,[蕭士瑋@CBDB@88407]撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.",2 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124963,T/9115/4241/(4-5),8072509
HYLRarebooks_6672,HYLRarebooks,南歸日錄 :一卷 ,[蕭士瑋@CBDB@88407]撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.",1 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124969,T/9115/4241/(6),8072510
HYLRarebooks_6673,HYLRarebooks,陶菴雜記 :四卷 ,蕭士瑀撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.",2 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124956,T/9115/4241/(7-8),8072512
HYLRarebooks_6674,HYLRarebooks,硏鄰偶存 :一卷 ,蕭伯升撰.,"時間:清康熙間 i.e. between 1662 and 1722,地點:China ,出版者:s.n.",叢部,"八行, 十八字.",1 v.,n,n,n,y,y,1662.0,1722.0,http://nrs.harvard.edu/urn-3:FHCL:27124964,T/9115/4241/(9),8072513
HYLRarebooks_6675,HYLRarebooks,外上長冊 :第七.,,"時間:19--,地點:Korea ,出版者:S.n.",朝鮮漢籍,Manuscripts.,[113] p. ;$$c29 cm.,n,n,n,y,y,,,http://nrs.harvard.edu/urn-3:FHCL:1463964,TK/4569/2327,8072551
HYLRarebooks_6676,HYLRarebooks,讀杜心解 ,[浦起龍@CBDB@87762]撰.,"時間:雍正2? 1724?,地點:S.l. ,出版者:寧我齋",集部,十行二二字.;; 六卷共分二四分卷,8 v. (various pagings) in case ;$$c27 cm.,n,n,n,y,y,1724.0,1724.0,http://nrs.harvard.edu/urn-3:FHCL:13954658,T/5299/3240,8073660
HYLRarebooks_6677,HYLRarebooks,孫文定公集.,"孫廷铨,$$d1613-1674.","時間:清康熙戊午 (17年) (1678),地點:China ,出版者:Shi jian tang",叢部,,10 v. ;$$c25 cm.,n,n,n,y,y,1678.0,1678.0,http://nrs.harvard.edu/urn-3:FHCL:27695347,T/9117/1918,8073661
HYLRarebooks_6678,HYLRarebooks,杜工部集 :二十卷 ,錢謙益箋註.,"時間:清康熙 6年 (1667),地點:China ,出版者:季振宜靜思堂",集部,"康熙六年季振宜《草堂詩箋元本序》.;; 框17.8 x 13.5公分, 11行20字, 小字雙行字不等, 黑口, 四周雙邊, 雙黑魚尾. 版心中鐫""杜集""及卷次.;; 封面鐫""...錢牧齋先生箋註杜工部集靜思堂藏板"".",8 v. ;$$c26 cm.,n,n,n,y,y,1667.0,1667.0,http://nrs.harvard.edu/urn-3:FHCL:13995699,T/5299/8508,8073663
HYLRarebooks_6679,HYLRarebooks,帶經堂集 :九十二卷 ,[王士禛@CBDB@56833] 撰 ; 程哲校編.,"時間:清康熙 50年 (1711),地點:China ,出版者:程哲七略書堂",集部,,24 v. :$$bports. ;$$c26 cm.,n,n,n,y,y,1711.0,1711.0,http://nrs.harvard.edu/urn-3:FHCL:23278160,T/9117/1142,8073687
HYLRarebooks_6680,HYLRarebooks,"杜工部詩集 :[20卷, 集外詩, 文集2卷 ",[朱鶴齡@CBDB@74329]輯註校刊.,"時間:康熙9 i.e. 1670,地點:松陵 ,出版者:s.n.",集部,"Date from preface.;; Title from the caption title of vol. 1.;; 九行, 十九字.",8 v. (double leaves) in case ;$$c25 cm.,n,n,n,y,y,1670.0,1670.0,http://nrs.harvard.edu/urn-3:FHCL:13954666,T/5299/2932,8073710
HYLRarebooks_6681,HYLRarebooks,文武殿試策 :不分卷 ,"清乾隆4 1739京都文錦, 二酉書屋刊本.","時間:清乾隆壬申 17年, 1752 间續刊.,地點:China ,出版者:s.n.",集部,"十四行三二字.;; 文策自順治丙戊[1646]至乾隆壬申[1752]科, 武策自雍正癸卯[1723]至乾隆壬申[1752]科.",12 v.,n,n,n,y,y,1752.0,1752.0,http://nrs.harvard.edu/urn-3:FHCL:23196784,T/5781/2180,8073891
HYLRarebooks_6682,HYLRarebooks,沚亭删定文集 :二卷 ,[孫廷銓@CBDB@57021]撰.,"時間:清康熙17 (1678),地點:China ,出版者:師檢堂",叢部,"八行, 二〇字.",2 v.,n,n,n,y,y,1678.0,1678.0,http://nrs.harvard.edu/urn-3:FHCL:27695347,T/9117/1918/(1-2),8073924
HYLRarebooks_6683,HYLRarebooks,沚亭自删詩 :一卷 ,[孫廷銓@CBDB@57021]撰.,"時間:清康熙17 (1678),地點:China ,出版者:師檢堂",叢部,"八行, 二〇字.",1 v.,n,n,n,y,y,1678.0,1678.0,http://nrs.harvard.edu/urn-3:FHCL:27695344,T/9117/1918/(3),8073925
HYLRarebooks_6684,HYLRarebooks,琴譜指法省文 :一卷 ,[孫廷銓@CBDB@57021]撰.,"時間:清康熙17 (1678),地點:China ,出版者:師檢堂",叢部,"八行, 二〇字.",1 v.,n,n,n,y,y,1678.0,1678.0,http://nrs.harvard.edu/urn-3:FHCL:27695353,T/9117/1918/(4),8073926
HYLRarebooks_6685,HYLRarebooks,南征紀略 :二卷 ,[孫廷銓@CBDB@57021]撰.,"時間:清康熙17 (1678),地點:China ,出版者:師檢堂",叢部,"八行, 二〇字.",2 v.,n,n,n,y,y,1678.0,1678.0,http://nrs.harvard.edu/urn-3:FHCL:27695346,T/9117/1918/(5-6),8073927
HYLRarebooks_6686,HYLRarebooks,顏山雜記 :四卷 ,[孫廷銓@CBDB@57021]撰.,"時間:清康熙17 (1678),地點:China ,出版者:師檢堂",叢部,"八行, 二〇字.",2 v.,n,n,n,y,y,1678.0,1678.0,http://nrs.harvard.edu/urn-3:FHCL:27695350,T/9117/1918/(7-8),8073928
HYLRarebooks_6687,HYLRarebooks,漢史億 :二卷 ,[孫廷銓@CBDB@57021]撰.,"時間:清康熙17 (1678),地點:China ,出版者:師檢堂",叢部,"八行, 二〇字.",2 v.,n,n,n,y,y,1678.0,1678.0,http://nrs.harvard.edu/urn-3:FHCL:27695340,T/9117/1918/(9-10),8073929
HYLRarebooks_6688,HYLRarebooks,渠亭山人半部稿 :四種 ,[張貞@CBDB@79947]撰.,"時間:清康熙28-51 1689-1711,地點:China ,出版者:安丘張氏家刊本",集部,"九行, 十八字.",8 v.,n,n,n,y,y,1689.0,1711.0,http://nrs.harvard.edu/urn-3:FHCL:23279399,T/9117/1328,8073933
HYLRarebooks_6689,HYLRarebooks,渠亭文稾 :不分卷 ,[張貞@CBDB@79947]撰.,"時間:between 1689 and 1711,地點:China ,出版者:安丘張氏家刊本",集部,"九行, 十八字.",2 v.,n,n,n,y,y,1689.0,1711.0,http://nrs.harvard.edu/urn-3:FHCL:23279399,T/9117/1328/(1-2),8073934
HYLRarebooks_6690,HYLRarebooks,或語 :不分卷 ,[張貞@CBDB@79947]撰.,"時間:between 1689 and 1711,地點:China ,出版者:安丘張氏家刊本",集部,"九行, 十八字.",2 v.,n,n,n,y,y,1689.0,1711.0,http://nrs.harvard.edu/urn-3:FHCL:23279401,T/9117/1328/(3-4),8073935
HYLRarebooks_6691,HYLRarebooks,潛州集 :不分卷 ,[張貞@CBDB@79947]撰.,"時間:between 1689 and 1711,地點:China ,出版者:安丘張氏家刊本",集部,"九行, 十八字.",2 v.,n,n,n,y,y,1689.0,1711.0,http://nrs.harvard.edu/urn-3:FHCL:23279403,T/9117/1328/(5-6),8073936
HYLRarebooks_6692,HYLRarebooks,"娛老集 :不分卷, 遺稾一卷 ",[張貞@CBDB@79947]撰.,"時間:between 1689 and 1711,地點:China ,出版者:安丘張氏家刊本",集部,"九行, 十八字.",2 v.,n,n,n,y,y,1689.0,1711.0,http://nrs.harvard.edu/urn-3:FHCL:23279405,T/9117/1328/(7-8),8073937
HYLRarebooks_6693,HYLRarebooks,杜詩分類全集 :五卷 ,"[杜甫@CBDB@3915]撰 ; 張縉彥, 谷應泰輯定 ; 高士等校.","時間:1659?,地點:China ,出版者:還讀齋",集部,Imprint date from preface.;; 十二行二五字.,5 v.,n,n,n,y,y,1659.0,1659.0,http://nrs.harvard.edu/urn-3:FHCL:13954637,T/5299/1120,8073941
HYLRarebooks_6694,HYLRarebooks,杜詩會粹 :二四卷 ,[杜甫@CBDB@3915]撰 ; 張遠箋註.,"時間:清康熙戊辰 27年, 1688,地點:China ,出版者:s.n.",集部,"九行, 二〇字.;; 卷端附年譜本傳.",24 v.,n,n,n,y,y,1688.0,1688.0,http://nrs.harvard.edu/urn-3:FHCL:13954574,T/5299/1333,8073944
HYLRarebooks_6695,HYLRarebooks,杜詩闡 :三三卷 ,[杜甫@CBDB@3915]撰 ; 盧元昌述.,"時間:清康熙壬戌 21年, 1682,地點:China ,出版者:華亭盧氏",集部,"十行二二字.;; Seal: ""知非樓所藏書"".",8 v.,n,n,n,y,y,1682.0,1682.0,http://nrs.harvard.edu/urn-3:FHCL:13954554,T/5299/2116,8073945
HYLRarebooks_6696,HYLRarebooks,杜詩論文 :五六卷 ,"[杜甫@CBDB@3915]撰 ; 吳見思註 ; 潘眉, 董元愷参訂.","時間:清康熙壬子 11年, 1672,地點:常州 ,出版者:岱淵堂",集部,"九行, 二二字.",10 v.,n,n,n,y,y,1672.0,1672.0,http://nrs.harvard.edu/urn-3:FHCL:13954648,T/5299/2366,8073950
HYLRarebooks_6697,HYLRarebooks,杜工部詩說 :十二卷 ,[杜甫@CBDB@3915]撰 ; 黄生說.,"時間:1696?,地點:China ,出版者:s.n.",集部,Imprint date from preface.;; 九行二一字.,4 v.,n,n,n,y,y,1696.0,1696.0,http://nrs.harvard.edu/urn-3:FHCL:13954688,T/5299/4821,8073951
HYLRarebooks_6698,HYLRarebooks,唐陸宣公翰苑集 :二四卷 ,[陸贄@CBDB@33705]撰 ; 張佩芳註釋 ; 汪肇龍等参訂.,"時間:清乾隆戊子 33年, 1768,地點:China ,出版者:平定張氏希音堂",集部,九行二一字.,8 v.,n,n,n,y,y,1768.0,1768.0,http://nrs.harvard.edu/urn-3:FHCL:13997223,T/5307/1324,8073955
HYLRarebooks_6699,HYLRarebooks,香山詩選 :六卷 ,[白居易@CBDB@32227]撰 ; [曹文埴@CBDB@56848]選訂.,"時間:清乾隆間 i.e. between 1736 and 1795,地點:China ,出版者:s.n.",集部,"九行十九字.;; Seal: ""真州吳氏有福讀書堂藏書"".",4 v.,n,n,n,y,y,1736.0,1795.0,http://nrs.harvard.edu/urn-3:FHCL:14047757,T/5314.3/5604,8073960
HYLRarebooks_6700,HYLRarebooks,李義山詩文全集箋註 ,[李商隱@CBDB@24412]撰 ; 馮浩編訂.,"時間:清乾隆45 (1780),地點:China ,出版者:德聚堂重校刋本",集部,,8 v.,n,n,n,y,y,1780.0,1780.0,http://nrs.harvard.edu/urn-3:FHCL:14048274,T/5318/3236,8073963
HYLRarebooks_6701,HYLRarebooks,[燕禧堂五種] ,[任大椿@CBDB@124539]撰輯.,"時間:清乾隆 48-60年 i.e. between 1783 and 1795,地點:China ,出版者:s.n.",叢部,"書名據《中國叢書綜錄》.;; 子目卷端題任大椿.;; 乾隆四十八年(1783)任大椿《深衣釋例序》, 乾隆五十二年(1787)《序》.;; 框18.5 x 14公分, 8行19字, 白口, 四周單(雙)邊, 單黑魚尾.",5 v. ;$$c27 cm.,n,n,n,y,y,1783.0,1795.0,http://nrs.harvard.edu/urn-3:FHCL:27695341,T/9117/214,8074699
HYLRarebooks_6702,HYLRarebooks,字林考逸 :八卷 ,[任大椿@CBDB@124539]輯.,"時間:between 1783 and 1787?,地點:China ,出版者:s.n.",叢部,"Imprint date from preface.;; 九行, 二〇字.",2 v.,n,n,n,y,y,1783.0,1787.0,http://nrs.harvard.edu/urn-3:FHCL:27695341,T/9117/214/(1-2),8074874
HYLRarebooks_6703,HYLRarebooks,深衣釋例 :三卷.,,"時間:between 1783 and 1787,地點:China ,出版者:s.n.",叢部,"Imprint date from preface.;; 九行, 二〇字.",1 v.,n,n,n,y,y,1783.0,1787.0,http://nrs.harvard.edu/urn-3:FHCL:27695348,T/9117/214/(3),8074876
HYLRarebooks_6704,HYLRarebooks,列子釋文 :二卷 ,殷敬順撰 ; 陳景元補遺.,"時間:between 1783 and 1787,地點:China ,出版者:s.n.",叢部,"Imprint date from preface.;; 九行, 二〇字.",1 v.,n,n,n,y,y,1783.0,1787.0,http://nrs.harvard.edu/urn-3:FHCL:27695338,T/9117/214/(4),8074877
HYLRarebooks_6705,HYLRarebooks,"列子釋文考異 :一卷, 釋繪 一卷.",,"時間:between 1783 and 1787,地點:China ,出版者:s.n.",叢部,Imprint date from preface.,1 v.,n,n,n,y,y,1783.0,1787.0,http://nrs.harvard.edu/urn-3:FHCL:27695354,T/9117/214/(5),8074878
HYLRarebooks_6706,HYLRarebooks,書經 ,徐舆喬輯 ; [譚尚忠@CBDB@57443]增輯.,"時間:清乾隆55 (1790),地點:China ,出版者:紉芳齋",叢部,,2 v.,n,n,n,y,y,1790.0,1790.0,http://nrs.harvard.edu/urn-3:FHCL:24851887,T/9100/258/(3-4),8074963
HYLRarebooks_6707,HYLRarebooks,德州田氏叢書 :十三種.,,"時間:清康熙乾隆間 i.e. between 1662 and 1795,地點:China ,出版者:s.n.",叢部,行字數不等.,28 v.,n,n,n,y,y,1662.0,1795.0,http://nrs.harvard.edu/urn-3:FHCL:26958735,T/9111/2367,8075930
HYLRarebooks_6708,HYLRarebooks,"蒙齋年譜 :一卷, 續一卷, 補一卷 ",[田雯@CBDB@55233]撰 ; 田肇麗補編.,"時間:清康熙辛巳-丙申 40-55年, 1701-1716,地點:China ,出版者:s.n.",叢部,,1 v.,n,n,n,y,y,1701.0,1716.0,http://nrs.harvard.edu/urn-3:FHCL:26958735,T/9111/2367/(1),8075932
HYLRarebooks_6709,HYLRarebooks,古歡堂集 :[三六卷] ,[田雯@CBDB@55233]撰.,"時間:清康熙乾隆間 i.e. between 1662 and 1795,地點:China ,出版者:s.n.",叢部,,9 v.,n,n,n,y,y,1662.0,1795.0,http://nrs.harvard.edu/urn-3:FHCL:26958736,T/9111/2367/(2-10),8075933
HYLRarebooks_6710,HYLRarebooks,長河志籍考 :一〇卷 ,[田雯@CBDB@55233]撰.,"時間:1698?,地點:China ,出版者:s.n.",叢部,Imprint date from preface.,1 v.,n,n,n,y,y,1698.0,1698.0,http://nrs.harvard.edu/urn-3:FHCL:26960334,T/9111/2367/(11),8075934
HYLRarebooks_6711,HYLRarebooks,黔書 :二卷 ,[田雯@CBDB@55233]撰.,"時間:1690?,地點:China ,出版者:s.n.",叢部,Imprint date from preface.,1 v.,n,n,n,y,y,1690.0,1690.0,http://nrs.harvard.edu/urn-3:FHCL:26960322,T/9111/2367/(12),8075935
HYLRarebooks_6712,HYLRarebooks,水東草堂詩 :一卷 ,田需撰.,"時間:1721?,地點:China ,出版者:s.n.",叢部,Imprint date from preface.,1 v.,n,n,n,y,y,1721.0,1721.0,http://nrs.harvard.edu/urn-3:FHCL:26960315,T/9111/2367/(13),8075936
HYLRarebooks_6713,HYLRarebooks,鬲津草堂詩 :六卷 ,田霢撰.,"時間:1738?,地點:China ,出版者:s.n.",叢部,Imprint date from preface.,2 v.,n,n,n,y,y,1738.0,1738.0,http://nrs.harvard.edu/urn-3:FHCL:26960319,T/9111/2367/(14-15),8075938
HYLRarebooks_6714,HYLRarebooks,"有懷堂文集 :一卷, 詩集一卷 ",田肇麗撰.,"時間:1742?,地點:China ,出版者:s.n.",叢部,Imprint date from preface.,1 v.,n,n,n,y,y,1742.0,1742.0,http://nrs.harvard.edu/urn-3:FHCL:26960329,T/9111/2367/(16),8075939
HYLRarebooks_6715,HYLRarebooks,"西圃文說 :三卷, 詩說一卷, 詞說一卷 ; 硯思集六卷 ; 安德明詩選遺一卷 ; 二學亭文涘四卷 ; 晚香詞一卷 ; 西圃叢辨三二卷 ",田同之撰.,"時間:1742-1754?,地點:China ,出版者:s.n.",叢部,Imprint date from preface.,12 v.,n,n,n,y,y,1742.0,1754.0,http://nrs.harvard.edu/urn-3:FHCL:26960317,T/9111/2367/(17-28),8075941
HYLRarebooks_6716,HYLRarebooks,楚蒙山房文集 :二十卷 ; 楚蒙山房詩集 : 五卷 ,[[晏斯盛@CBDB@57598]@CBDB@57598] 撰.,"時間:清乾隆 7年 i.e. 1743,地點:China ,出版者:新喻晏氏",叢部,"書名據《目錄》.;; 封面及版心鐫""楚蒙山房集"".;; 乾隆癸亥(8年, 1743)夏力恕《序》.;; 框16.9 x 13公分, 9行19字, 下黑口, 四周雙邊, 單黑魚尾. 版心上鐫""楚蒙山房集"", 中鐫文種名.",24 v. ;$$c26 cm.,n,n,n,y,y,1743.0,1743.0,http://nrs.harvard.edu/urn-3:FHCL:27750187,T/9117/6447/(21-42),8076129
